,0,1,2
332,2.5228,-0.79549,0.6056031497932454
333,2.6206,1.248,0.6583107453059771
334,0.56075,0.22349,0.5047259759017075
335,-2.4915,1.5762,0.7966879686603487
336,-1.5953,0.024654,0.630858872643096
337,0.7995,1.4433,0.5310854124211069
338,-0.44437,1.3957,0.5539491126367648
339,-0.90744,-0.4704,0.5493827038363375
340,1.3965,-1.9438,0.4852897532793859
341,0.33426,-0.96598,0.48191638802603726
342,-0.16127,-0.71983,0.49890166788674994
343,-0.36097,0.049061,0.5230358308766793
344,-0.75149,0.52454,0.5570454860218033
345,-2.1847,-0.085444,0.7121362008586749
346,-1.2639,-0.82576,0.5758205884098688
347,-0.21652,0.047823,0.5159725382347704
348,-0.45171,0.065089,0.5280177274795719
349,1.0198,0.32976,0.5143788457353146
350,0.58185,0.52152,0.5102892586510497
351,-0.40717,-1.8623,0.48760164612310314
352,-1.4772,-0.29054,0.6102130858872643
353,-0.3404,2.0077,0.5606908968600993
354,0.049735,0.43881,0.5144856854559484
355,0.35849,0.51158,0.5107749836772649
356,1.8896,-1.8257,0.5210256613180856
357,-0.45903,-1.1717,0.504036958629286
358,0.017816,-0.34631,0.500142571671646
359,-0.093039,-1.2292,0.48612072888431634
360,-0.40658,-1.4812,0.49497160833349824
361,-0.5611,-1.8705,0.49640424984666526
362,-0.71624,-0.15856,0.540776170785272
363,-0.93451,3.8797,0.6382090497200403
364,-0.51829,3.4989,0.5999940644599648
365,0.27615,-0.26872,0.4960770037393903
366,-0.030265,-0.79071,0.49278742852620544
367,-0.378,0.90947,0.5409641295530538
368,-0.30931,0.38951,0.5270284708070356
369,0.48559,-0.25237,0.4951203925370477
370,0.62674,-1.7674,0.4654531784816889
371,1.2467,0.16044,0.5198652632412006
372,0.59218,-0.24542,0.4952993490691095
373,0.55171,-0.36395,0.49280108026828645
374,0.25389,1.0594,0.5229537225728588
375,-0.33211,1.7844,0.555904873078369
376,-1.8058,1.2766,0.6831410877866372
377,-2.2564,-1.0219,0.7053004372514493
378,-2.0744,1.6832,0.7298340027303485
379,-0.53833,0.90409,0.5498427081890668
380,-0.55117,-0.64587,0.5200304691055142
381,-0.53337,0.21345,0.5359179312664465
382,-1.6607,-1.6744,0.6052766950913084
383,-0.50554,-3.3091,0.46444215816235684
384,0.11235,-1.4326,0.47619947371545024
385,2.4281,0.68374,0.6238153651346379
386,1.8802,-0.92569,0.5380408760857093
387,1.2342,-3.2529,0.45152246601903334
388,1.9684,-2.1329,0.5217072591654631
389,1.1874,-1.4154,0.4859446411966049
390,-0.26444,-0.9268,0.49887192093860677
391,-0.18498,-1.1485,0.4915107927902974
392,-0.22519,0.34661,0.5224244702530519
393,0.087079,1.2736,0.5301624359456305
394,1.7824,0.3265,0.5554339869022417
395,2.2029,0.0060169,0.5860643412539818
396,0.6718,0.11842,0.5032721642957482
397,-2.232,1.6549,0.7540114358071346
398,0.013855,0.50253,0.517067645371268
399,-0.9137,0.88116,0.5767099301584789
400,-2.4605,0.82562,0.7763884217399046
401,-0.38817,0.27469,0.5285301624359456
402,0.7393,-1.0305,0.4810923372178146
403,1.1378,-0.09366,0.5101151494766832
404,0.76247,0.5226,0.5126446787883585
405,-1.187,-2.1586,0.541798072928002
406,-0.46665,-0.4397,0.5189660289258652
407,0.90515,-0.91652,0.4867795738282255
408,0.025899,-1.2718,0.48134558692598384
409,-0.41475,-2.1873,0.4812605108521457
410,0.035828,0.15651,0.5094098094691649
411,0.7712,-1.8352,0.46597649526146057
412,0.85107,-1.7391,0.46922521417406965
413,-1.1048,1.6421,0.6087292008784599
414,-0.59895,0.55675,0.5469481431652257
415,-0.39854,0.17714,0.5276170785271947
416,0.51841,-0.3553,0.49283451714381815
417,0.48124,-0.31235,0.4941427101675801
418,-0.59576,0.048864,0.5366786696476268
419,-1.7936,0.27651,0.6615159369249946
420,-3.3215,0.71216,0.9475496112221278
421,-1.9166,-0.65626,0.6602595809508736
422,-0.25817,0.21689,0.5212759432562373
423,0.35217,-1.0114,0.48043942781394067
424,1.0164,-0.78735,0.4921636032685041
425,0.40107,1.6609,0.5330639257661793
426,0.90686,0.42356,0.5132125121183942
427,1.7582,-1.2966,0.5212571473794592
428,0.69212,-0.85257,0.48425400154324044
429,-0.76345,-0.40538,0.5391448865322597
430,-0.94396,-0.50554,0.551934986051481
431,0.66042,-1.5039,0.4709376174742299
432,1.0004,-1.9413,0.46896701818253766
433,-0.41471,-0.22077,0.520327246107275
434,0.11466,-0.97511,0.4852749144292979
435,-0.027755,-2.1205,0.4662317234829749
436,-0.71086,-1.8178,0.5074101260313001
437,0.034696,0.35392,0.5136082147874088
438,0.62444,0.84817,0.5174376273667967
439,0.79787,2.0335,0.5427794155471579
440,1.7527,2.4367,0.5947618859189205
441,0.8661,0.015004,0.5038364363017629
442,-0.11517,0.64302,0.523612567516768
443,0.34028,-0.17429,0.4974109174366382
444,-0.38104,0.34117,0.5297162811863166
445,0.33849,1.1159,0.5229082167659221
446,-0.7662,1.1076,0.5695051738123974
447,-0.84419,1.5172,0.5833409176344895
448,-1.8827,0.76135,0.6833884019547712
449,-0.79598,0.11528,0.5522594622400728
450,1.6651,0.97267,0.5596749302574047
451,0.33252,0.017336,0.5011317096333815
452,0.42874,-2.1198,0.458114872484815
453,1.2389,-2.651,0.46375363551827165
454,-0.70247,-0.44975,0.5341491403359516
455,-0.29822,-0.022021,0.5184951427497378
456,-0.43671,1.395,0.5534990008507608
457,-1.1517,0.75989,0.596057812159943
458,0.74616,-0.3498,0.4946176522960648
459,-0.088445,0.23632,0.5148408286013889
460,-0.99732,1.6628,0.5995192212571474
461,1.0053,0.83508,0.5239815602556239
462,0.36341,0.79692,0.5163761549571653
463,-0.40806,2.2538,0.5689531685891221
464,0.59787,0.0061581,0.5002606295629465
465,-0.48,-0.39628,0.5210187365213779
466,0.52178,-1.4765,0.4708446273470115
467,-0.285,-0.60037,0.5061957145400946
468,1.4343,-0.54738,0.5151831114100865
469,1.3342,-0.35634,0.5134726866232713
470,-1.165,-0.91406,0.5640692083968106
471,-2.2677,0.80016,0.7431592901094118
472,-0.48773,0.80706,0.5450754802841146
473,-1.4122,0.8012,0.6244287042716103
474,-1.9748,-0.2711,0.6762360762123341
475,-0.11417,-2.2996,0.46556397522901294
476,0.73639,-1.2313,0.4772243436281978
477,-0.32492,0.19132,0.5238806560750253
478,0.090623,0.67958,0.51855449815009
479,0.48884,1.4525,0.5285360979759809
480,1.3927,-0.1296,0.5210800704350751
481,-0.4963,0.80762,0.5456383673307877
482,-1.5445,1.1199,0.6462121362008587
483,-1.373,0.51946,0.6144965672793463
484,0.11676,-1.4666,0.4754842411412065
485,0.23847,-0.56892,0.49070217438616626
486,-0.62452,1.1288,0.559955879152405
487,-1.0917,0.07241,0.5765110895672991
488,-0.37771,0.84532,0.5395336644045664
489,-0.34644,1.4854,0.5508379004016383
490,0.21628,1.187,0.5256019626852384
491,-1.1151,-0.071945,0.5762271729022813
492,-0.21349,-1.3652,0.4880636289891776
493,-0.22563,-0.37237,0.5081833290465545
494,-0.1332,-0.27448,0.5063147221178007
495,0.73833,-0.39627,0.4941214411491206
496,-0.077459,-1.2687,0.48477830757968465
497,-1.679,-0.20133,0.6370219417129969
498,-0.80659,-0.14789,0.5478404526838534
499,0.093817,-0.36225,0.4981134875254734
500,-0.84139,2.1565,0.5959005203490098
501,-1.2613,1.0113,0.6119442850642028
502,-0.033556,-0.55488,0.497495103179471
503,0.88046,-2.0423,0.4638238727420217
504,0.28137,0.65775,0.5145618582197338
505,-0.17018,0.15937,0.5163909938072533
506,-0.40235,1.4246,0.5523158498704074
507,-1.1388,0.085076,0.5814158241497339
508,0.87828,-0.24711,0.49929749915913185
509,1.2326,-0.4728,0.506853075598995
510,0.034033,-0.67667,0.4927561680153533
511,-0.7234,0.83347,0.5608145539441663
512,-1.7139,1.1945,0.668974932235918
513,-1.9245,-0.64113,0.6615752923253468
514,-0.37094,-1.6913,0.4888510773005164
515,0.46595,-1.5896,0.468729596581129
516,0.71452,0.49785,0.5111954177630929
517,-0.87627,-0.41808,0.547557525275508
518,-0.3325,-0.27208,0.5155026413153158
519,0.35009,-0.043898,0.4998512157964506
520,2.3958,-0.23228,0.6016955859367272
521,0.36125,-0.31968,0.494282294284075
522,-1.9561,-1.2016,0.6551748016540372
523,0.19281,-1.4852,0.473177294580852
524,0.67442,-1.4825,0.47154996735452986
525,-0.56941,0.82771,0.5503215084185743
526,-1.1805,0.047635,0.5847614902162516
527,-0.90227,-0.31586,0.552018083611974
528,0.78724,-1.0101,0.48244959737253434
529,-0.28496,0.36313,0.5254703915477911
530,1.5055,0.83448,0.546672140553588
531,1.168,-0.30739,0.5070121480719388
532,-1.6946,-2.0013,0.6034465702471163
533,-1.0471,-0.25658,0.56602694735176
534,0.24913,0.15078,0.5046803711691036
535,1.2011,-1.2714,0.48942979245395013
536,3.1453,-0.93334,0.6892843717230873
537,2.2514,-2.0033,0.5513988089349663
538,0.90072,0.94928,0.5233998773321726
539,0.76553,1.5891,0.5335110697821657
540,0.52158,3.0535,0.5605059058623351
541,-1.4812,2.7413,0.670557742911976
542,-1.9338,-1.3774,0.6487545258492768
543,-1.7129,-2.6209,0.5933175711770177
544,0.52925,-0.39403,0.4922140553588034
545,0.37727,-0.21764,0.49603693884415256
546,-0.5005,-0.16283,0.5263805076865244
547,0.2699,-1.442,0.4731317887739153
548,-0.40504,-1.6185,0.4919136181073542
549,0.39439,-1.6147,0.468456561739509
550,0.71944,0.14642,0.5043071246265557
551,-0.34422,0.93244,0.5396662247986863
552,-0.65096,0.40854,0.5473824268444691
553,-2.4763,0.57433,0.7740537759927191
554,-1.2575,-0.28931,0.585688423718418
555,-1.73,1.197,0.6713392556832796
556,-2.0364,0.76076,0.7059434540885978
557,-0.51291,0.41645,0.5386176127257979
558,-0.23067,-0.13651,0.5129830045703658
559,-0.52712,0.48388,0.5406910947114338
560,0.57416,1.0124,0.5203499990107434
561,1.7759,1.255,0.5730674870902005
562,1.2138,0.80615,0.5312387472053499
563,2.7231,-1.5772,0.6155352867855094
564,1.145,-0.18743,0.5087444354312171
565,0.28285,-0.47234,0.49211651465089135
566,0.03057,-0.6939,0.49302801574896626
567,0.10551,-0.3307,0.49810864016777795
568,-1.9828,0.10235,0.6851393862651604
569,-2.3144,-0.45079,0.7262331084423165
570,-1.5936,0.18934,0.6338761054943316
571,0.67434,0.66759,0.5141097679203847
572,3.104,1.8015,0.7368972953722573
573,1.8725,0.89437,0.5734968244860812
574,-0.86435,-1.6115,0.5233405219318205
575,0.13009,-0.71383,0.49008517499950544
576,-0.20419,1.1982,0.5382505985002869
577,-0.10952,1.1348,0.5334220366816375
578,0.3349,1.7327,0.5350177076944385
579,0.90961,-0.2333,0.5002761905704054
580,1.9793,-0.43866,0.556041390499179
581,0.12658,-0.0087782,0.5039499040421028
582,-0.62872,1.661,0.5706121520289655
583,-0.247,0.21433,0.5208624339671172
584,-1.1121,0.59297,0.5888500880438439
585,-0.40228,0.308,0.5300199829847853
586,-0.68144,-0.95669,0.522168252774865
587,0.79157,-0.14908,0.4995576489325921
588,-0.15014,1.8671,0.5496814593514434
589,0.054305,0.93971,0.5246305126328078
590,-0.37854,-0.70589,0.5089029143501573
591,1.1614,-1.2722,0.4878895198148112
592,2.4993,-0.6445,0.6058207862612034
593,0.1223,0.48169,0.5136270106641869
594,-2.0727,2.9227,0.754159824308015
595,-1.8296,0.87533,0.6781354490236037
596,-0.53154,-1.6432,0.49912283600102886
597,-0.79444,-2.0993,0.5080028886294838
598,-0.15216,-0.15767,0.5094661970994995
599,-0.89161,0.73784,0.5723670933660447
600,-0.95683,0.81705,0.5787517559305938
601,0.41331,0.46891,0.5093734048236156
602,-0.40169,-0.042836,0.5231278317472252
603,0.046711,-1.6359,0.4741250024731417
604,0.1964,-1.4621,0.47419029341352914
605,-0.64162,-1.3504,0.5117147775161743
606,-2.2375,0.023959,0.7230575945234751
607,-1.1909,2.013,0.6247155887066459
608,-0.70675,1.5197,0.5732692954513978
609,-0.45731,1.4937,0.5568288388105178
610,0.7262,2.3029,0.5473339532675149
611,0.6072,3.0467,0.5605385513325288
612,2.2434,-0.036425,0.5895316858912214
613,0.52138,-2.521,0.45016619512098616
614,-0.81566,-1.189,0.5277911877015611
615,-1.6983,0.37725,0.6506736837939973
616,0.68844,0.37963,0.5085267000375918
617,0.62819,0.9763,0.5196624656233306
618,-0.43703,0.91492,0.5440585244247473
619,-0.89612,0.56877,0.5693320538947035
620,0.19478,0.99828,0.5224729438300062
621,-1.3,0.50933,0.6062857368972954
622,-0.17852,0.97609,0.5328650851749995
623,-1.4234,0.29983,0.6158815266208971
624,-0.62465,-1.5067,0.5077602239677107
625,-1.7457,-1.3409,0.6230239597966089
626,-0.56769,-0.53816,0.523027916823299
627,0.64441,-0.16822,0.49743564885345154
628,1.4532,1.116,0.5491215400747879
629,1.2958,0.37628,0.5263013671527215
630,1.5278,-0.99369,0.5114496567279346
631,1.7261,-0.62403,0.5320707120669529
632,1.6831,0.0084864,0.541814890291435
633,-1.0487,-0.56525,0.5600894288031973
634,0.86484,-0.12427,0.5014429297825614
635,0.58646,0.65463,0.5130374136873553
636,-0.70628,-0.2889,0.5371713194705499
637,0.027436,0.45352,0.5153720594345409
638,0.62014,0.7418,0.5148665492748749
639,0.076999,2.4158,0.5534030429535247
